Date,HomeTeam,AwayTeam,HomeGameScore,AwayGameScore,HomePointsScoredLast300Seconds,AwayPointsScoredLast300Seconds,HomePointsScoredLast120Seconds,AwayPointsScoredLast120Seconds,HomePointDifferential,HomeFGDifferential,HomeDRebDifferential,HomeORebDifferential,Home3FGDifferential,HomeBlocksDifferential,HomeStealsDifferential,HomeAssistsDifferential,HomeReboundsDifferential,HomeFreeThrowDifferential,HomeTurnoversDifferential,HomeFoulsDifferential,SecLeft,LambdaWID,PointsScoredRemaining_Home,PointsScoredRemaining_Away
2019-12-31,26,9,100,100,11,10,4,5,0,0.0,5,1,-0.006211170000000044,0,0,-2,6,-3,3,9,10,3,0,0
2019-12-06,3,9,98,100,4,6,1,3,-2,-0.09202947,-6,4,0.039634139999999984,-2,2,-3,-2,-17,-5,2,2,1,0,0
2020-01-12,2,0,108,86,7,7,2,4,22,0.20614035999999997,26,3,0.1346154,-3,-8,2,29,18,12,-3,29,4,0,0
2019-10-23,15,14,107,75,17,2,9,1,32,0.000381980000000004,8,5,0.24767804000000002,-1,3,1,13,21,-4,1,279,14,13,13
2020-08-11,29,16,90,122,8,11,2,3,-32,-0.11836420000000003,-15,3,-0.19230767999999998,3,-4,-12,-12,-7,-4,-4,130,9,8,4
2020-01-04,9,8,93,104,7,14,2,6,-11,-0.11898735999999999,-5,1,0.13247867000000002,-2,-2,2,-4,15,-5,-2,198,11,11,7
2020-02-04,7,24,119,92,8,13,5,8,27,0.08962328000000003,9,3,0.20967743,1,0,12,12,12,4,-6,179,10,8,7
2020-02-12,21,8,95,101,6,16,4,3,-6,-0.016037400000000035,-4,3,-0.13702357999999998,-1,5,2,-1,-5,-5,0,219,12,13,7
2019-10-25,25,24,104,119,12,19,4,7,-15,-0.13253014999999996,-4,8,0.07183906000000001,-3,-1,-8,4,3,3,3,187,11,8,3
2020-08-12,22,27,121,121,10,20,3,9,0,0.026083440000000013,2,-1,0.006395360000000017,3,2,-1,1,-5,4,4,8,2,0,4
2020-08-07,2,25,113,93,14,9,8,3,20,0.08845133999999993,0,-7,0.16317016,1,7,13,-7,-4,-8,0,281,14,6,13
2020-08-05,26,7,109,114,12,14,6,2,-5,-0.06512609999999996,-5,-3,-0.04273504,0,4,-3,-8,13,-7,-3,187,11,17,18
2019-12-21,4,28,93,108,7,3,5,0,-15,-0.07263875999999997,-12,3,-0.1153846,-1,5,-7,-9,4,-8,-6,35,5,3,6
2019-12-01,8,26,115,89,10,10,4,4,26,0.15000000000000002,14,5,0.22188903999999998,-2,-7,11,19,-3,8,-1,251,13,17,9
2020-01-22,3,17,106,107,13,18,2,10,-1,-0.037037039999999966,2,3,-0.09913792999999999,-1,2,-7,5,10,-5,-1,135,9,11,3
2019-12-26,20,14,93,106,13,10,2,2,-13,-0.11976745000000005,-13,-1,-0.09408602000000005,-4,4,-2,-14,0,-4,0,215,12,4,4
2019-11-29,26,12,105,92,13,14,2,6,13,0.04494384000000001,2,-1,0.045161300000000015,4,2,6,1,3,-5,-3,147,9,2,5
2020-07-31,16,1,107,107,9,8,2,4,0,0.031273300000000004,3,-8,-0.023529420000000023,2,1,6,-5,-3,0,0,127,9,12,5
2019-12-06,15,29,108,103,13,9,4,4,5,0.03917113999999999,8,3,0.009009039999999968,3,0,-1,11,8,1,-5,81,7,4,0
2019-12-13,21,10,96,120,12,20,4,10,-24,-0.10389613999999997,-14,3,-0.17777776,-1,-2,-1,-11,1,-4,-7,256,13,8,10
2020-02-29,15,2,112,103,16,14,5,4,9,0.00855060000000002,1,2,0.036914979999999986,1,0,-1,3,-1,-2,0,139,9,4,10
2019-10-31,12,26,97,89,6,11,2,2,8,-0.028100789999999987,-1,6,-0.14999999999999997,-4,2,0,5,-1,-6,-3,203,11,6,8
2020-02-03,14,8,84,70,10,4,4,2,14,0.18462706999999995,3,-12,-0.15050164,10,-1,10,-9,3,-6,2,290,14,8,12
2019-10-27,14,2,116,120,11,14,6,5,-4,0.001976279999999997,-5,-1,0.04285713000000002,2,4,2,-6,-6,-7,7,108,8,4,0
2019-11-25,26,13,97,107,12,14,6,5,-10,-0.012500000000000011,3,-2,0.0014492600000000078,1,-4,-4,1,-5,5,6,207,11,7,7
2020-02-28,15,6,120,113,9,12,3,7,7,0.031807870000000016,1,3,0.06904763999999997,-1,6,5,4,13,-2,-4,48,6,6,5
2020-02-02,10,18,117,109,11,6,7,3,8,-0.05633231999999999,-15,-5,0.010695200000000016,-3,8,1,-20,2,-14,2,13,3,0,0
2019-10-23,11,8,110,119,9,17,7,11,-9,-0.059731900000000004,-9,0,-0.058333339999999956,0,3,0,-9,-8,-3,6,26,4,0,0
2020-01-28,27,0,130,114,8,15,4,5,16,0.049193160000000014,8,0,0.04700642999999999,4,-1,-2,8,2,-5,4,31,5,0,0
2019-12-31,10,7,126,98,18,6,13,2,28,0.0777989,4,-2,0.15151516000000004,2,-1,-4,2,20,-2,-4,108,8,4,6
2020-01-02,11,7,107,115,11,12,3,4,-8,-0.016894049999999994,-5,-4,0.15999999999999998,1,0,3,-9,-2,0,0,208,11,9,9
2019-11-06,6,21,107,93,9,6,0,2,14,-0.05088061000000005,-2,2,0.1548387,-9,-8,1,0,3,4,-5,7,2,0,0
2020-03-02,5,28,111,110,14,13,10,7,1,-0.10353529999999994,-10,2,-0.019444450000000002,-5,6,-1,-8,4,-6,4,62,7,2,3
2020-01-28,14,7,102,94,8,15,2,7,8,0.18450500000000003,3,-7,-0.053030290000000035,6,4,9,-4,-3,-4,1,50,6,2,2
2020-08-01,11,22,113,108,25,10,11,7,5,-0.016483519999999974,-15,-8,0.025000000000000022,-2,3,10,-23,-6,-13,-4,246,13,14,13
2020-02-22,4,2,86,115,3,12,0,5,-29,-0.11140159,-10,1,0.017531539999999957,-5,-6,-7,-9,0,0,-5,57,6,0,0
2020-08-12,7,12,103,113,9,17,4,7,-10,-0.044303800000000004,-1,3,0.011363630000000013,1,-6,4,2,-3,5,-6,213,12,8,11
2020-08-04,12,23,113,113,11,8,6,2,0,0.04365849999999999,6,-4,-0.25538793,3,-2,-4,2,11,1,-3,69,7,2,4
2019-12-22,13,7,102,127,9,18,0,6,-25,-0.031090859999999998,0,2,-0.010011099999999995,7,-7,-14,2,-7,12,6,58,6,2,1
2019-11-29,5,16,110,115,8,10,0,2,-5,-0.017241359999999983,-3,-2,0.13636363,-3,3,4,-5,-9,-2,4,42,5,0,4
2019-11-17,13,0,122,99,10,6,2,2,23,0.10456048000000001,4,1,0.14285713,12,-1,10,5,-9,-3,-1,53,6,0,2
2020-08-13,21,18,106,120,16,15,8,8,-14,-0.0015015000000000445,-7,-3,0.2569697000000001,-4,0,-3,-10,-10,-3,-3,56,6,5,7
2020-01-11,7,5,101,109,8,16,2,6,-8,-0.05959941999999996,-11,-1,-0.10810808000000002,3,4,1,-12,9,-9,-8,42,5,2,2
2020-01-31,10,6,113,106,7,9,6,2,7,-0.022939560000000025,-7,-5,0.04375000000000001,-5,8,-4,-12,-7,-11,0,264,13,15,15
2019-11-09,4,18,88,106,4,15,2,8,-18,-0.14111113999999997,-10,2,-0.04910713,-4,-5,1,-8,0,-5,-5,110,8,13,9
2019-12-28,9,6,114,139,6,4,0,0,-25,-0.06818184000000005,-6,0,-0.02631578000000001,-3,-7,-9,-6,-4,0,5,147,9,7,2
2020-03-04,5,1,92,96,8,12,3,6,-4,-0.026219500000000007,0,3,-0.023809530000000023,-5,-3,6,3,1,0,-4,240,13,14,16
2020-02-05,12,15,119,106,12,14,10,3,13,0.062299450000000034,5,-2,0.03846153000000002,3,-1,5,3,-4,3,6,113,8,9,5
2020-09-01,27,1,87,93,7,14,0,3,-6,-0.004647170000000034,-7,2,-0.11428570000000005,-1,3,6,-5,-11,-4,2,262,13,12,9
2019-11-24,12,18,128,106,15,13,8,1,22,0.031013020000000002,8,3,0.04085367000000001,1,3,0,11,16,-3,-6,124,9,6,3
2019-12-31,20,6,90,94,9,8,2,3,-4,0.04227082999999998,3,4,-0.11880342000000002,1,0,0,7,-5,3,-1,253,13,16,7
2019-11-04,9,24,109,99,17,8,7,0,10,0.08239246999999994,9,-9,0.11363636000000005,-2,0,14,0,8,4,1,276,14,18,19
2020-01-08,21,29,96,87,5,8,3,4,9,0.08535546,7,0,0.057312240000000014,-2,7,-2,7,4,-5,-4,179,10,9,2
2020-08-10,23,20,128,99,7,3,3,0,29,0.08988764999999999,8,4,0.16666666000000002,5,1,6,12,9,0,-1,47,6,0,2
2020-01-03,29,24,96,108,12,13,4,7,-12,-0.09290122,-2,3,0.15833333999999996,-3,-2,4,1,-4,5,3,294,14,7,14
2019-11-08,28,16,98,92,12,8,4,0,6,0.05440237999999997,7,-6,0.1260504,-3,-2,0,1,-1,6,2,107,8,5,8
2019-11-29,26,12,103,86,16,12,8,3,17,0.05362517,1,-2,0.07843136,4,2,7,-1,3,-5,-3,261,13,4,11
2019-12-20,9,18,86,92,2,8,0,5,-6,-0.008348219999999962,-1,-4,-0.01458332000000001,-1,3,3,-5,-2,-1,8,291,14,20,10
2019-11-16,6,27,104,100,12,16,3,7,4,0.001661120000000016,6,5,-0.19265419000000003,2,-1,4,11,12,-1,-2,113,8,6,2
2019-12-06,20,17,113,105,14,4,6,2,8,0.07144066000000004,5,-2,-0.04583332000000001,6,-2,-2,3,19,0,-8,273,14,9,17
2020-01-10,29,0,96,93,13,6,6,0,3,-0.12197801999999996,-11,11,0.027692319999999992,-8,5,4,0,0,-9,-2,250,13,15,8
2019-12-18,20,14,114,114,13,10,6,4,0,0.008918350000000075,-5,-6,-0.14311594,3,1,0,-11,17,-1,-8,253,13,12,8
2020-01-08,18,3,123,105,19,10,6,5,18,0.026819910000000002,9,2,-0.041443850000000004,6,-4,10,11,11,1,-8,54,6,0,3
2020-01-30,12,25,97,116,13,15,5,2,-19,-0.12671375999999995,-8,0,-0.12466844999999993,-1,-5,-2,-8,9,4,-2,133,9,6,8
2019-10-28,25,7,94,100,13,11,6,11,-6,0.04174395999999997,-2,-6,0.05555553999999996,3,-2,6,-8,-4,2,4,13,3,0,1
2019-11-04,2,18,121,119,9,15,1,6,2,0.036550699999999936,0,0,-0.04444444000000003,-1,-2,13,0,3,1,-7,260,13,14,6
2020-02-26,23,12,84,91,12,6,7,2,-7,-0.04243827,-1,2,-0.08468467000000002,1,-2,6,1,5,0,-7,156,10,8,11
2020-02-09,29,14,91,102,3,12,1,5,-11,-0.07692306999999998,-4,-3,0.023894860000000018,0,3,4,-7,9,-3,-4,39,5,3,1
2019-11-11,12,27,92,86,5,4,2,2,6,-0.052949429999999964,11,15,-0.17063491,-1,1,-2,26,12,4,-3,102,8,6,2
2019-12-25,13,12,103,103,10,13,2,7,0,-0.06053372000000001,-4,1,-0.09130433999999998,5,4,0,-3,-5,-2,2,243,13,3,8
2020-01-10,28,4,109,92,5,16,4,9,17,0.020217999999999958,1,2,0.10857142999999997,3,3,11,3,-5,-4,4,25,4,0,0
2020-03-06,17,21,115,113,14,8,7,4,2,-0.11842109999999995,-9,3,-0.010752700000000004,-3,0,4,-6,-1,-1,1,113,8,3,1
2019-11-20,12,1,97,94,16,8,7,0,3,0.030721959999999993,4,-5,0.0963271,6,1,1,-1,2,5,-6,20,4,0,3
2020-01-31,18,14,139,94,11,6,3,0,45,0.06819421999999997,21,7,0.25454547,-4,1,16,28,1,7,3,117,8,0,4
2020-08-02,14,26,103,106,12,12,7,4,-3,0.04206953000000002,-2,-9,-0.1995074,-3,0,3,-11,-11,-4,4,17,4,3,2
2019-10-30,29,10,147,139,16,19,5,5,8,0.11135059999999997,5,-6,0.15497736,-1,-3,-3,-1,-1,4,0,205,11,11,20
2020-02-26,23,12,85,95,13,8,3,6,-10,-0.04725610000000002,0,2,-0.08468467000000002,1,-3,6,2,3,1,-6,104,8,7,7
2020-03-06,29,0,104,110,11,17,9,8,-6,-0.07000710999999993,-8,3,0.09999999999999998,0,-3,-6,-5,21,-3,-9,51,6,0,2
2020-02-01,1,22,105,87,14,11,7,4,18,0.09487179000000001,-1,-3,0.06157635,-1,2,0,-4,7,-2,-3,218,12,11,8
2019-11-18,12,20,86,88,8,16,2,7,-2,0.011787209999999992,0,5,-0.01208790999999998,1,-5,5,5,-16,0,7,31,5,4,0
2019-12-11,2,4,108,106,12,14,4,7,2,0.017028549999999976,6,3,-0.16722974000000002,-2,3,4,9,3,6,0,1,1,0,1
2019-11-25,8,21,101,79,7,8,7,8,22,0.030379749999999983,8,1,0.06842105000000004,-2,-2,13,9,5,6,2,62,7,2,0
2020-01-05,23,14,110,115,17,6,11,0,-5,-0.08472189999999996,-4,9,-0.18857142999999998,-4,3,-6,5,11,-7,-6,52,6,4,6
2019-11-23,14,13,105,109,8,13,1,9,-4,0.024927279999999996,5,1,0.14065332999999997,-4,0,9,6,-17,2,5,53,6,3,0
2020-02-01,26,4,107,79,11,6,4,3,28,0.08122487999999994,7,1,0.03333333999999999,-5,8,-2,8,10,-5,0,117,8,7,3
2020-02-12,2,27,101,89,15,14,6,8,12,0.02742949,6,6,-0.05236727000000002,1,1,6,12,15,-1,-6,73,7,0,2
2020-01-02,15,27,80,69,7,5,5,0,11,0.09395543,6,-3,0.17543860999999997,-2,1,4,3,-4,3,-1,184,11,4,7
2020-02-24,28,23,105,127,6,13,2,7,-22,-0.08929975000000001,-1,-6,-0.21491224000000003,1,-2,-16,-7,17,7,-8,128,9,6,4
2020-01-05,15,24,122,111,9,11,4,6,11,0.06350270000000002,4,3,0.03766231999999997,1,-1,13,7,-4,1,2,55,6,0,0
2019-11-25,0,17,105,112,10,13,5,1,-7,0.048780500000000004,3,-7,-0.023569039999999986,0,-5,2,-4,-15,7,2,288,14,8,13
2020-01-20,17,7,93,102,8,14,3,4,-9,-0.06007751,-9,-3,-0.027754429999999997,4,-2,-2,-12,1,-3,-7,196,11,7,5
2020-02-08,25,26,109,96,14,11,6,8,13,-0.000657899999999989,-1,1,0.21178119999999995,-2,-3,-2,0,0,-1,-6,289,14,13,6
2020-01-28,6,23,90,127,9,12,4,2,-37,-0.18392857000000007,-6,2,-0.22311828000000003,-4,-4,-15,-4,0,7,-2,284,14,14,6
2019-10-30,29,10,149,144,16,23,5,8,5,0.10157167,5,-6,0.14372915000000003,-1,-3,-3,-1,1,4,-1,167,10,9,15
2020-08-11,25,18,108,101,3,8,1,3,7,-0.007285399999999997,0,7,0.10489513,1,-3,2,7,-2,-1,5,141,9,4,5
2019-10-26,16,15,121,121,14,8,9,3,0,-0.003095979999999998,-3,-3,-0.05024389999999995,2,1,-11,-6,10,1,-5,0,1,0,0
2019-11-08,7,22,83,91,11,5,6,2,-8,-0.03227849999999999,-5,-4,-0.20421054,4,2,-2,-9,2,-5,-2,283,14,17,6
2020-01-15,15,26,98,92,13,14,6,10,6,0.023809530000000023,7,3,0.125,0,-6,5,10,-5,3,0,126,9,8,8
2020-02-22,0,6,105,104,13,12,6,4,1,-0.022653309999999982,1,2,-0.08730160000000001,-5,4,4,3,5,-6,1,95,8,6,3
2019-11-20,12,1,84,88,11,10,5,2,-4,0.015584419999999988,3,-4,0.06633907,6,-1,-2,-1,-2,7,-4,241,13,13,9
2020-02-12,23,9,108,76,12,5,5,0,32,-0.03409089999999998,2,5,0.0583784,1,8,4,7,1,-7,3,98,8,4,3
2019-12-03,7,13,92,95,10,7,6,3,-3,-0.04482501,-12,-6,-0.09006207999999999,0,1,1,-18,-7,-5,-1,251,13,4,10
2020-01-26,19,2,106,93,10,9,4,3,13,0.11715292999999993,6,6,0.0,4,1,-1,12,-8,-1,8,156,10,4,4
2019-12-31,26,9,91,93,7,12,2,3,-2,-0.023170720000000034,3,2,-0.02116403,1,0,-1,5,-3,3,9,188,11,9,7
2020-08-03,20,7,104,102,11,11,1,5,2,-0.031282050000000006,1,0,0.17952315000000002,2,-5,-4,1,-8,1,3,94,8,5,7
2020-03-02,3,6,107,99,9,9,2,2,8,0.005585099999999954,-5,3,0.021367530000000023,0,0,0,-2,-7,-4,4,22,4,2,8
2019-11-29,21,27,72,86,8,7,6,3,-14,-0.026190449999999976,1,2,-0.04947368000000002,7,-8,-9,3,-1,7,-1,34,5,5,4
2020-02-11,29,3,116,111,17,16,9,6,5,0.06235627000000005,-8,-1,-0.061403520000000045,2,0,2,-9,4,-2,-7,40,5,6,3
2019-12-01,18,20,94,98,5,12,0,7,-4,-0.03543367999999997,-5,-1,0.11993243999999997,3,1,2,-6,-11,0,7,174,10,10,9
2020-01-04,2,27,97,105,14,14,4,0,-8,0.07142857000000002,10,-8,0.03958333000000003,7,-6,3,2,9,17,-4,209,11,5,16
2019-11-23,5,24,100,90,14,13,5,4,10,-0.012820509999999952,11,0,0.02751321000000001,-4,2,-2,11,13,3,-6,300,15,10,14
2020-02-12,5,0,113,105,15,4,11,0,8,0.06626504999999999,-2,3,-0.011982590000000015,-1,-3,0,1,-3,-5,-7,31,5,0,0
2020-10-11,15,13,78,101,9,9,3,4,-23,-0.0911981,-3,-3,-0.030913979999999952,0,-2,0,-6,8,2,-5,189,11,15,5
2019-11-20,15,5,118,93,15,7,5,2,25,0.12191362999999994,5,-2,0.20772058,3,-3,5,3,15,2,-4,185,11,6,7
2020-02-26,23,12,82,89,13,6,8,2,-7,-0.05631288999999995,-1,2,-0.08524903,1,-2,6,1,7,0,-8,212,12,10,13
2020-08-12,10,11,102,106,12,6,3,0,-4,-0.030546430000000013,1,-6,-0.07575758999999999,-1,-6,-5,-5,8,6,-5,56,6,2,2
2020-01-13,24,4,107,102,12,10,5,8,5,0.06601732000000005,8,0,-0.029411770000000004,1,-5,3,8,1,6,2,260,13,8,10
2020-02-07,28,24,117,114,13,15,8,7,3,0.04089725999999999,10,3,-0.09166666000000001,-2,-3,7,13,10,6,-1,0,1,0,0
2019-12-21,2,0,118,112,15,10,5,2,6,0.07764705,8,-2,0.12222222999999996,-1,1,6,6,-5,5,0,39,5,4,0
2020-08-05,21,27,85,105,12,10,4,3,-20,-0.07928477,-6,3,-0.12121211999999998,2,-1,-3,-3,-4,-6,2,36,5,5,4
2020-08-23,28,7,122,118,13,13,7,7,4,0.08575916,7,-11,0.10180619999999996,-4,0,-10,-4,19,4,-3,54,6,7,9
2020-02-23,3,29,126,115,11,12,2,8,11,0.018242140000000018,2,3,0.05791507000000001,1,1,3,5,-9,1,1,50,6,0,0
2019-12-28,26,8,134,107,15,9,5,2,27,0.12203559999999997,14,-2,0.17142859000000005,2,-1,9,12,-15,0,5,46,6,2,2
2019-12-04,21,23,116,108,5,10,0,4,8,0.13364542999999995,11,2,0.16450217,7,-1,-14,13,-6,2,-1,42,5,1,6
2019-11-16,6,27,102,100,12,16,1,10,2,-0.005042009999999986,6,5,-0.19265419000000003,2,-1,4,11,12,-1,-2,128,9,8,2
2020-02-20,25,14,129,114,17,19,12,12,15,-0.0003049999999999997,-11,-8,0.09432236999999999,-2,5,1,-19,9,-7,-4,0,1,0,0
2020-08-29,16,21,116,87,14,9,6,4,29,0.07182940999999998,11,-1,0.004204209999999986,2,2,8,10,7,4,-3,40,5,2,2
2020-01-05,13,8,103,97,12,9,5,3,6,0.08810069999999998,1,5,-0.12307693000000003,14,0,3,6,-16,-3,1,32,5,3,2
2019-12-09,1,5,103,85,11,10,6,2,18,0.17156860000000007,5,-13,0.30512823999999994,8,1,4,-8,-9,-1,7,144,9,7,3
2020-09-09,7,12,83,94,14,9,3,3,-11,-0.0177215,3,-4,0.07428570000000001,0,-3,0,-1,-1,5,-2,70,7,2,2
2020-01-18,18,12,120,125,6,12,3,5,-5,0.04420870999999993,8,1,0.041006529999999985,2,-5,8,9,-1,9,-2,263,13,10,8
2020-01-31,2,3,129,108,18,9,6,0,21,0.16136360000000005,6,-5,0.15053761000000004,2,2,4,1,-1,5,-1,213,12,4,10
2020-09-25,1,15,117,103,14,12,5,5,14,0.009454669999999998,5,6,0.16103896,-1,4,3,11,-2,-1,-6,141,9,4,5
2019-12-25,13,12,103,103,10,13,2,7,0,-0.055681800000000004,-4,0,-0.08361201999999995,5,4,0,-4,-5,-2,2,250,13,3,8
2019-11-19,18,24,106,91,12,8,3,2,15,0.018627459999999985,2,6,-0.11290324000000002,1,4,4,8,11,-2,-8,229,12,9,13
2020-02-01,25,13,104,122,11,12,2,0,-18,-0.09237971999999994,-3,2,-0.14047618,-1,-5,-13,-1,-4,2,4,207,11,9,7
2019-12-28,24,13,107,118,6,11,0,3,-11,-0.049404800000000026,-2,-1,0.07843136,0,-2,-13,-3,-3,6,-3,234,12,13,10
2019-12-09,28,20,84,102,9,5,6,0,-18,-0.08275262,-4,3,-0.029629620000000023,-7,-2,-3,-1,-7,3,-3,88,7,6,2
2020-08-20,16,21,105,84,6,12,4,4,21,0.07550592,11,2,0.09210527000000002,-3,-4,11,13,-5,8,12,165,10,6,2
2020-02-09,10,28,100,103,12,12,0,5,-3,-0.03263402999999998,-10,-3,-0.07567570000000001,1,8,-6,-13,-4,-9,7,231,12,13,11
2019-12-13,14,16,106,118,7,19,2,8,-12,-0.11486849999999998,-12,2,0.06821587000000001,1,5,6,-10,-10,-4,4,204,11,8,9
2020-01-18,10,13,115,124,16,12,7,2,-9,-0.03942650000000003,1,-4,-0.009009039999999968,-5,-5,-5,-3,-3,3,-3,0,1,0,0
2020-08-03,29,11,83,107,10,10,6,2,-24,-0.030183130000000002,-1,0,0.18076922,-5,-1,8,-1,-2,3,-1,76,7,0,4
2019-11-29,19,22,95,100,15,20,6,11,-5,0.011002899999999982,-9,1,0.15182184999999998,-6,0,-8,-8,-6,-2,9,8,2,0,1
2020-01-22,21,20,109,111,11,4,3,4,-2,-0.11947173000000005,-6,11,-0.05432938999999998,-4,0,3,5,-1,-2,5,140,9,5,9
2019-11-23,17,23,94,98,10,8,2,4,-4,0.07308610999999998,5,-4,-0.01911765999999998,7,-7,3,1,-9,7,6,58,6,4,2
2020-08-22,15,11,116,112,8,12,4,3,4,-0.046869649999999985,7,0,0.026939659999999976,-4,-1,0,7,16,3,-9,99,8,8,3
2019-12-09,10,25,118,119,14,14,8,9,-1,0.03354974999999999,12,2,-0.10444444999999997,1,-10,1,14,1,10,3,0,1,0,0
2020-01-10,23,21,88,87,9,6,5,3,1,0.02824285999999998,2,-3,0.009971530000000006,2,-2,5,-1,0,3,-1,202,11,10,7
2019-12-04,20,11,96,95,11,7,5,2,1,0.02484759999999997,2,-2,0.027667969999999986,3,0,6,0,-3,1,-4,164,10,4,12
2020-01-26,19,2,106,93,8,9,4,3,13,0.11101401,6,6,0.0,4,1,-1,12,-8,-1,8,136,9,4,4
2019-12-30,29,15,110,97,16,14,4,6,13,0.05249440999999999,-5,-1,0.058201069999999966,5,8,9,-6,-7,-9,4,229,12,13,8
2020-08-07,2,25,115,93,16,7,4,0,22,0.09876543999999998,1,-7,0.17875457,1,7,13,-6,-2,-7,-1,224,12,4,13
2019-10-30,20,24,95,97,12,14,5,0,-2,-0.005519239999999981,1,4,-0.31674208,-6,-1,-4,5,17,1,-12,45,6,4,5
2020-08-11,21,2,90,108,8,8,4,2,-18,-0.013632949999999977,-3,4,0.047674419999999995,-1,0,-16,1,1,2,1,0,1,0,0
2020-08-05,29,22,77,102,12,11,8,7,-25,-0.051823779999999986,2,4,-0.06681034000000002,1,-4,-13,6,-11,-1,-1,113,8,2,5
2020-02-05,27,11,103,114,13,15,4,8,-11,-0.06930380000000003,-5,0,-0.18018015999999998,-5,4,-5,-5,7,-5,-1,212,12,16,4
2019-11-08,6,19,102,105,10,13,10,6,-3,0.0,-1,-7,-0.17441859999999998,3,-5,-1,-8,-12,1,0,14,3,0,1
2020-09-11,27,1,87,89,9,4,4,0,-2,0.02357882,4,-4,0.07085021000000002,1,-11,-2,0,2,8,4,58,6,0,3
2019-10-23,21,5,82,76,8,7,2,4,6,0.07414632999999998,-5,-1,0.08201058,2,3,2,-6,0,-2,5,120,9,3,9
2019-10-29,7,6,106,109,10,6,3,2,-3,-0.010317440000000011,3,3,0.00348735,-4,0,-5,6,-10,2,11,26,4,0,0
2020-01-31,8,27,89,105,12,7,3,3,-16,-0.17765568999999998,-4,6,-0.04059830999999997,-1,-2,-8,2,21,2,-13,49,6,3,0
2020-08-01,27,13,104,88,21,5,10,2,16,0.060203759999999995,12,-1,0.16300675,-7,-1,7,11,-5,-3,1,87,7,3,4
2020-08-09,18,26,102,109,16,13,5,6,-7,-0.027215970000000034,-3,0,-0.008241730000000003,-1,-5,5,-3,2,0,-8,92,8,11,13
2019-11-22,3,15,101,109,23,12,13,7,-8,-0.03484735,-7,3,-0.03508771000000005,0,1,-10,-4,-3,-6,6,75,7,7,7
2020-02-26,23,12,85,95,13,8,3,6,-10,-0.04725610000000002,0,3,-0.08468467000000002,1,-3,6,3,3,1,-6,102,8,7,7
2019-10-26,8,22,97,101,10,11,4,8,-4,0.04557010000000006,-3,-1,0.03125,4,0,-11,-4,15,-1,-2,264,13,14,16
2020-01-15,13,21,118,119,17,19,12,11,-1,0.037398560000000025,0,0,0.010121460000000027,4,-3,12,0,-18,3,6,0,1,0,0
2019-11-08,6,19,92,95,2,8,0,3,-3,0.009872239999999977,1,-5,-0.19230767999999998,3,-6,-3,-4,-6,2,-3,215,12,10,11
2020-03-07,24,25,98,115,8,6,6,2,-17,0.006166830000000012,-9,-4,-0.29285717,0,1,-8,-13,-1,-2,-5,2,1,0,0
2020-08-24,20,10,115,111,12,9,10,5,4,0.038933899999999966,5,1,-0.04910713,-2,-1,-8,6,16,0,-6,15,4,2,3
2019-11-25,26,13,103,114,11,10,5,5,-11,-0.028472919999999957,2,-1,-0.024242439999999976,-1,-3,-5,1,-5,4,4,2,1,1,0
2020-02-21,19,11,88,96,17,14,5,6,-8,0.004621209999999987,-1,-7,0.15619048000000002,2,1,-1,-8,-2,4,4,277,14,10,10
2020-08-11,21,2,82,100,12,10,6,3,-18,-0.0567029,-4,7,0.01666666,-1,0,-17,3,5,1,-2,299,14,8,8
2020-02-23,7,17,126,87,10,7,0,3,39,0.13501456,13,-1,0.045977000000000046,6,3,4,12,-4,0,11,47,6,0,5
2020-09-11,12,7,100,107,9,13,2,5,-7,-0.06287686000000003,-7,3,-0.06944444999999999,0,-1,1,-4,-6,-2,0,29,4,5,4
2019-12-20,5,14,106,105,14,8,4,2,1,0.00440630000000003,7,4,0.10216718999999996,3,-6,-6,11,10,8,-3,113,8,8,2
2020-09-08,10,13,93,103,6,4,2,2,-10,-0.07878788999999997,-9,-3,0.05952379000000002,-5,2,-1,-12,-7,-4,2,127,9,9,9
2019-12-27,21,22,89,82,12,6,5,2,7,0.06538460000000001,1,4,0.08333333999999998,2,-5,7,5,-10,-2,3,105,8,5,15
2020-01-02,12,8,116,103,6,13,2,5,13,0.12297982000000002,5,-2,0.13403263999999998,10,-3,10,3,-10,2,-1,164,10,10,9
2019-12-27,0,16,86,112,12,13,7,4,-26,-0.14285715999999998,-12,2,-0.10017420999999999,0,1,-9,-10,1,1,5,21,4,0,0
2020-03-06,13,16,102,94,13,15,6,5,8,0.0019336699999999984,1,4,-0.10769232000000001,4,2,-4,5,13,-2,-4,281,14,11,9
2020-02-20,3,4,87,93,7,8,2,5,-6,-0.06268826,-4,5,-0.08484847000000001,-2,3,4,1,-11,-2,8,176,10,6,6
2020-08-06,6,12,105,114,7,16,4,7,-9,-0.07194551999999993,-4,-1,-0.05857019999999996,2,0,4,-5,7,1,-5,194,11,6,12
2019-11-02,21,7,81,88,9,9,4,4,-7,0.06603444000000003,2,2,-0.09920635000000003,4,0,3,4,-24,0,7,17,4,2,3
2020-08-06,23,11,114,99,13,11,2,4,15,0.03723335,8,6,-0.08012170000000002,-1,0,7,14,1,0,-1,40,5,0,0
2019-11-06,27,25,124,120,13,15,6,10,4,0.09966914999999998,3,-9,0.0176423,-3,2,5,-6,8,0,-2,10,3,0,0
